,agent_id,date_utc,punch_in,punch_out,user_shift_assign,timezone_string,time_zone
8462,2694,2023-07-19,2023-07-19 21:58:00,2023-07-19 22:09:00,NewRiv_2230-0730 Mon-Fri,Asia/Kolkata,-5:30:00
8463,2694,2023-07-19,2023-07-19 22:13:00,2023-07-19 22:28:00,NewRiv_2230-0730 Mon-Fri,Asia/Kolkata,-5:30:00
8464,2694,2023-07-19,2023-07-19 22:41:00,2023-07-19 22:51:00,NewRiv_2230-0730 Mon-Fri,Asia/Kolkata,-5:30:00
8465,2694,2023-07-19,2023-07-19 23:00:00,2023-07-19 23:06:00,NewRiv_2230-0730 Mon-Fri,Asia/Kolkata,-5:30:00
8466,2694,2023-07-19,2023-07-19 23:09:00,2023-07-19 23:36:00,NewRiv_2230-0730 Mon-Fri,Asia/Kolkata,-5:30:00
8467,3047,2023-07-19,2023-07-19 16:58:00,2023-07-19 19:05:00,NewRiv_2230-0730 Mon-Fri,Asia/Kolkata,-5:30:00
8468,3047,2023-07-19,2023-07-19 19:13:00,2023-07-19 20:35:00,NewRiv_2230-0730 Mon-Fri,Asia/Kolkata,-5:30:00
8469,3047,2023-07-19,2023-07-19 21:03:00,2023-07-19 22:59:00,NewRiv_2230-0730 Mon-Fri,Asia/Kolkata,-5:30:00
8470,3047,2023-07-19,2023-07-19 23:02:00,2023-07-19 23:55:00,NewRiv_2230-0730 Mon-Fri,Asia/Kolkata,-5:30:00
8471,3074,2023-07-19,2023-07-19 17:17:00,2023-07-19 17:46:00,NewRiv_2359-0900,Asia/Kolkata,-5:30:00
8472,3074,2023-07-19,2023-07-19 17:57:00,2023-07-19 18:00:00,NewRiv_2359-0900,Asia/Kolkata,-5:30:00
8473,3074,2023-07-19,2023-07-19 18:04:00,2023-07-19 18:07:00,NewRiv_2359-0900,Asia/Kolkata,-5:30:00
8474,3074,2023-07-19,2023-07-19 18:21:00,2023-07-19 18:53:00,NewRiv_2359-0900,Asia/Kolkata,-5:30:00
8475,3074,2023-07-19,2023-07-19 19:02:00,2023-07-19 20:11:00,NewRiv_2359-0900,Asia/Kolkata,-5:30:00
8476,3074,2023-07-19,2023-07-19 20:17:00,2023-07-19 20:49:00,NewRiv_2359-0900,Asia/Kolkata,-5:30:00
8477,3074,2023-07-19,2023-07-19 20:53:00,2023-07-19 20:56:00,NewRiv_2359-0900,Asia/Kolkata,-5:30:00
8478,3074,2023-07-19,2023-07-19 21:29:00,2023-07-19 21:32:00,NewRiv_2359-0900,Asia/Kolkata,-5:30:00
8479,3074,2023-07-19,2023-07-19 21:37:00,2023-07-19 21:40:00,NewRiv_2359-0900,Asia/Kolkata,-5:30:00
8480,3074,2023-07-19,2023-07-19 21:48:00,2023-07-19 22:00:00,NewRiv_2359-0900,Asia/Kolkata,-5:30:00
8481,3074,2023-07-19,2023-07-19 22:06:00,2023-07-19 22:35:00,NewRiv_2359-0900,Asia/Kolkata,-5:30:00
8482,3074,2023-07-19,2023-07-19 22:40:00,2023-07-19 23:10:00,NewRiv_2359-0900,Asia/Kolkata,-5:30:00
8483,3074,2023-07-19,2023-07-19 23:13:00,2023-07-20 00:00:00,NewRiv_2359-0900,Asia/Kolkata,-5:30:00
8484,3073,2023-07-19,2023-07-19 17:20:00,2023-07-19 17:23:00,NewRiv_2230-0730 Mon-Fri,Asia/Kolkata,-5:30:00
8485,3073,2023-07-19,2023-07-19 17:29:00,2023-07-19 17:53:00,NewRiv_2230-0730 Mon-Fri,Asia/Kolkata,-5:30:00
8486,3073,2023-07-19,2023-07-19 17:58:00,2023-07-19 18:29:00,NewRiv_2230-0730 Mon-Fri,Asia/Kolkata,-5:30:00
8487,3073,2023-07-19,2023-07-19 18:32:00,2023-07-19 19:08:00,NewRiv_2230-0730 Mon-Fri,Asia/Kolkata,-5:30:00
8488,3073,2023-07-19,2023-07-19 19:30:00,2023-07-19 20:04:00,NewRiv_2230-0730 Mon-Fri,Asia/Kolkata,-5:30:00
8489,3073,2023-07-19,2023-07-19 20:07:00,2023-07-19 20:37:00,NewRiv_2230-0730 Mon-Fri,Asia/Kolkata,-5:30:00
8490,3073,2023-07-19,2023-07-19 20:47:00,2023-07-19 20:56:00,NewRiv_2230-0730 Mon-Fri,Asia/Kolkata,-5:30:00
8491,3073,2023-07-19,2023-07-19 21:24:00,2023-07-19 22:25:00,NewRiv_2230-0730 Mon-Fri,Asia/Kolkata,-5:30:00
8492,3073,2023-07-19,2023-07-19 22:29:00,2023-07-19 22:35:00,NewRiv_2230-0730 Mon-Fri,Asia/Kolkata,-5:30:00
8493,3073,2023-07-19,2023-07-19 22:38:00,2023-07-19 22:46:00,NewRiv_2230-0730 Mon-Fri,Asia/Kolkata,-5:30:00
8494,3073,2023-07-19,2023-07-19 22:54:00,2023-07-19 22:57:00,NewRiv_2230-0730 Mon-Fri,Asia/Kolkata,-5:30:00
8495,3073,2023-07-19,2023-07-19 23:02:00,2023-07-19 23:06:00,NewRiv_2230-0730 Mon-Fri,Asia/Kolkata,-5:30:00
8496,3073,2023-07-19,2023-07-19 23:13:00,2023-07-19 23:19:00,NewRiv_2230-0730 Mon-Fri,Asia/Kolkata,-5:30:00
8497,3073,2023-07-19,2023-07-19 23:25:00,2023-07-19 23:44:00,NewRiv_2230-0730 Mon-Fri,Asia/Kolkata,-5:30:00
8498,3073,2023-07-19,2023-07-19 23:52:00,2023-07-20 00:00:00,NewRiv_2230-0730 Mon-Fri,Asia/Kolkata,-5:30:00
8499,2112,2023-07-19,2023-07-19 18:05:00,2023-07-19 18:08:00,NewRiv_0030-0930,Asia/Kolkata,-5:30:00
8500,2112,2023-07-19,2023-07-19 18:16:00,2023-07-19 18:21:00,NewRiv_0030-0930,Asia/Kolkata,-5:30:00
8501,2112,2023-07-19,2023-07-19 18:41:00,2023-07-19 18:46:00,NewRiv_0030-0930,Asia/Kolkata,-5:30:00
8502,2112,2023-07-19,2023-07-19 18:57:00,2023-07-19 19:01:00,NewRiv_0030-0930,Asia/Kolkata,-5:30:00
8503,2112,2023-07-19,2023-07-19 19:13:00,2023-07-19 19:16:00,NewRiv_0030-0930,Asia/Kolkata,-5:30:00
8504,2112,2023-07-19,2023-07-19 21:36:00,2023-07-19 21:47:00,NewRiv_0030-0930,Asia/Kolkata,-5:30:00
8505,2112,2023-07-19,2023-07-19 22:46:00,2023-07-19 23:12:00,NewRiv_0030-0930,Asia/Kolkata,-5:30:00
8506,2112,2023-07-19,2023-07-19 23:15:00,2023-07-19 23:22:00,NewRiv_0030-0930,Asia/Kolkata,-5:30:00
8507,2112,2023-07-19,2023-07-19 23:27:00,2023-07-19 23:34:00,NewRiv_0030-0930,Asia/Kolkata,-5:30:00
8508,2311,2023-07-19,2023-07-19 18:21:00,2023-07-19 19:37:00,MNL Sales 4: Tue-Sat | 06:00 - 14:00,America/New_York,04:00:00
8509,2311,2023-07-19,2023-07-19 20:01:00,2023-07-19 20:04:00,MNL Sales 4: Tue-Sat | 06:00 - 14:00,America/New_York,04:00:00
8510,2311,2023-07-19,2023-07-19 20:12:00,2023-07-19 20:16:00,MNL Sales 4: Tue-Sat | 06:00 - 14:00,America/New_York,04:00:00
8511,2137,2023-07-19,2023-07-19 18:30:00,2023-07-19 18:47:00,DEL Sales 1 Tue-Sat 12.30am,Asia/Kolkata,-5:30:00
8512,2137,2023-07-19,2023-07-19 18:50:00,2023-07-19 18:53:00,DEL Sales 1 Tue-Sat 12.30am,Asia/Kolkata,-5:30:00
8513,2137,2023-07-19,2023-07-19 18:57:00,2023-07-19 21:35:00,DEL Sales 1 Tue-Sat 12.30am,Asia/Kolkata,-5:30:00
8514,2137,2023-07-19,2023-07-19 22:25:00,2023-07-19 22:51:00,DEL Sales 1 Tue-Sat 12.30am,Asia/Kolkata,-5:30:00
8515,2137,2023-07-19,2023-07-19 23:01:00,2023-07-19 23:59:00,DEL Sales 1 Tue-Sat 12.30am,Asia/Kolkata,-5:30:00
8516,2667,2023-07-19,2023-07-19 18:54:00,2023-07-19 19:03:00,NewRiv_0030-0930,Asia/Kolkata,-5:30:00
8517,2667,2023-07-19,2023-07-19 19:17:00,2023-07-19 19:24:00,NewRiv_0030-0930,Asia/Kolkata,-5:30:00
8518,2667,2023-07-19,2023-07-19 19:28:00,2023-07-20 00:00:00,NewRiv_0030-0930,Asia/Kolkata,-5:30:00
8519,2130,2023-07-19,2023-07-19 18:56:00,2023-07-19 20:47:00,DEL Sales 1 Tue-Sat 12.30am,Asia/Kolkata,-5:30:00
8520,2130,2023-07-19,2023-07-19 21:11:00,2023-07-19 22:36:00,DEL Sales 1 Tue-Sat 12.30am,Asia/Kolkata,-5:30:00
8521,2130,2023-07-19,2023-07-19 22:53:00,2023-07-19 22:56:00,DEL Sales 1 Tue-Sat 12.30am,Asia/Kolkata,-5:30:00
8522,2130,2023-07-19,2023-07-19 23:01:00,2023-07-19 23:50:00,DEL Sales 1 Tue-Sat 12.30am,Asia/Kolkata,-5:30:00
8523,2130,2023-07-19,2023-07-19 23:54:00,2023-07-20 00:00:00,DEL Sales 1 Tue-Sat 12.30am,Asia/Kolkata,-5:30:00
8524,1574,2023-07-19,2023-07-19 18:57:00,2023-07-19 22:22:00,DEL Sales 1 Tue-Sat 12.30am,Asia/Kolkata,-5:30:00
8525,1574,2023-07-19,2023-07-19 23:03:00,2023-07-19 23:59:00,DEL Sales 1 Tue-Sat 12.30am,Asia/Kolkata,-5:30:00
8526,2356,2023-07-19,2023-07-19 22:37:00,2023-07-19 23:11:00,MNL Sales 9: Sun-Thu | 21:00 - 05:00,Asia/Manila,-8:00:00
8527,2356,2023-07-19,2023-07-19 23:17:00,2023-07-19 23:25:00,MNL Sales 9: Sun-Thu | 21:00 - 05:00,Asia/Manila,-8:00:00
8528,2356,2023-07-19,2023-07-19 23:31:00,2023-07-19 23:41:00,MNL Sales 9: Sun-Thu | 21:00 - 05:00,Asia/Manila,-8:00:00
8529,2356,2023-07-19,2023-07-19 23:47:00,2023-07-19 23:51:00,MNL Sales 9: Sun-Thu | 21:00 - 05:00,Asia/Manila,-8:00:00
8530,2356,2023-07-19,2023-07-19 23:54:00,2023-07-19 23:57:00,MNL Sales 9: Sun-Thu | 21:00 - 05:00,Asia/Manila,-8:00:00
8531,353,2023-07-20,2023-07-20 00:00:00,2023-07-20 00:05:00,DEL Sales 6 Sun - Thu 05:30 AM,Asia/Kolkata,-5:30:00
8532,353,2023-07-20,2023-07-20 00:18:00,2023-07-20 00:35:00,DEL Sales 6 Sun - Thu 05:30 AM,Asia/Kolkata,-5:30:00
8533,353,2023-07-20,2023-07-20 00:46:00,2023-07-20 00:51:00,DEL Sales 6 Sun - Thu 05:30 AM,Asia/Kolkata,-5:30:00
8534,353,2023-07-20,2023-07-20 01:02:00,2023-07-20 01:07:00,DEL Sales 6 Sun - Thu 05:30 AM,Asia/Kolkata,-5:30:00
8535,353,2023-07-20,2023-07-20 01:10:00,2023-07-20 01:14:00,DEL Sales 6 Sun - Thu 05:30 AM,Asia/Kolkata,-5:30:00
8536,353,2023-07-20,2023-07-20 03:34:00,2023-07-20 03:44:00,DEL Sales 6 Sun - Thu 05:30 AM,Asia/Kolkata,-5:30:00
8537,353,2023-07-20,2023-07-20 04:07:00,2023-07-20 04:12:00,DEL Sales 6 Sun - Thu 05:30 AM,Asia/Kolkata,-5:30:00
8538,353,2023-07-20,2023-07-20 04:19:00,2023-07-20 04:22:00,DEL Sales 6 Sun - Thu 05:30 AM,Asia/Kolkata,-5:30:00
8539,353,2023-07-20,2023-07-20 04:32:00,2023-07-20 04:36:00,DEL Sales 6 Sun - Thu 05:30 AM,Asia/Kolkata,-5:30:00
8540,353,2023-07-20,2023-07-20 05:02:00,2023-07-20 05:18:00,DEL Sales 6 Sun - Thu 05:30 AM,Asia/Kolkata,-5:30:00
8541,353,2023-07-20,2023-07-20 05:51:00,2023-07-20 06:04:00,DEL Sales 6 Sun - Thu 05:30 AM,Asia/Kolkata,-5:30:00
8542,353,2023-07-20,2023-07-20 06:24:00,2023-07-20 06:28:00,DEL Sales 6 Sun - Thu 05:30 AM,Asia/Kolkata,-5:30:00
8543,353,2023-07-20,2023-07-20 07:24:00,2023-07-20 07:28:00,DEL Sales 6 Sun - Thu 05:30 AM,Asia/Kolkata,-5:30:00
8544,353,2023-07-20,2023-07-20 07:38:00,2023-07-20 07:49:00,DEL Sales 6 Sun - Thu 05:30 AM,Asia/Kolkata,-5:30:00
8545,353,2023-07-20,2023-07-20 07:53:00,2023-07-20 08:03:00,DEL Sales 6 Sun - Thu 05:30 AM,Asia/Kolkata,-5:30:00
8546,353,2023-07-20,2023-07-20 11:01:00,2023-07-20 11:04:00,DEL Sales 6 Sun - Thu 05:30 AM,Asia/Kolkata,-5:30:00
8547,353,2023-07-20,2023-07-20 12:56:00,2023-07-20 13:01:00,DEL Sales 6 Sun - Thu 05:30 AM,Asia/Kolkata,-5:30:00
8548,353,2023-07-20,2023-07-20 20:36:00,2023-07-20 21:19:00,DEL Sales 6 Sun - Thu 05:30 AM,Asia/Kolkata,-5:30:00
8549,353,2023-07-20,2023-07-20 21:30:00,2023-07-20 21:37:00,DEL Sales 6 Sun - Thu 05:30 AM,Asia/Kolkata,-5:30:00
8550,592,2023-07-20,2023-07-20 00:00:00,2023-07-20 00:43:00,DEL Sales 4 Tue-Sat 3.30am,Asia/Kolkata,-5:30:00
8551,592,2023-07-20,2023-07-20 00:49:00,2023-07-20 00:56:00,DEL Sales 4 Tue-Sat 3.30am,Asia/Kolkata,-5:30:00
8552,592,2023-07-20,2023-07-20 01:02:00,2023-07-20 01:39:00,DEL Sales 4 Tue-Sat 3.30am,Asia/Kolkata,-5:30:00
8553,592,2023-07-20,2023-07-20 01:49:00,2023-07-20 02:34:00,DEL Sales 4 Tue-Sat 3.30am,Asia/Kolkata,-5:30:00
8554,592,2023-07-20,2023-07-20 02:41:00,2023-07-20 02:46:00,DEL Sales 4 Tue-Sat 3.30am,Asia/Kolkata,-5:30:00
8555,592,2023-07-20,2023-07-20 03:26:00,2023-07-20 03:46:00,DEL Sales 4 Tue-Sat 3.30am,Asia/Kolkata,-5:30:00
8556,592,2023-07-20,2023-07-20 03:49:00,2023-07-20 03:57:00,DEL Sales 4 Tue-Sat 3.30am,Asia/Kolkata,-5:30:00
8557,592,2023-07-20,2023-07-20 04:05:00,2023-07-20 04:36:00,DEL Sales 4 Tue-Sat 3.30am,Asia/Kolkata,-5:30:00
8558,592,2023-07-20,2023-07-20 04:43:00,2023-07-20 05:29:00,DEL Sales 4 Tue-Sat 3.30am,Asia/Kolkata,-5:30:00
8559,592,2023-07-20,2023-07-20 05:34:00,2023-07-20 05:59:00,DEL Sales 4 Tue-Sat 3.30am,Asia/Kolkata,-5:30:00
8560,626,2023-07-20,2023-07-20 00:00:00,2023-07-20 00:36:00,DEL Sales 4 Tue-Sat 3.30am,Asia/Kolkata,-5:30:00
8561,626,2023-07-20,2023-07-20 00:39:00,2023-07-20 00:53:00,DEL Sales 4 Tue-Sat 3.30am,Asia/Kolkata,-5:30:00
8562,626,2023-07-20,2023-07-20 01:16:00,2023-07-20 01:19:00,DEL Sales 4 Tue-Sat 3.30am,Asia/Kolkata,-5:30:00
8563,626,2023-07-20,2023-07-20 01:22:00,2023-07-20 01:31:00,DEL Sales 4 Tue-Sat 3.30am,Asia/Kolkata,-5:30:00
8564,626,2023-07-20,2023-07-20 01:38:00,2023-07-20 01:42:00,DEL Sales 4 Tue-Sat 3.30am,Asia/Kolkata,-5:30:00
8565,626,2023-07-20,2023-07-20 01:48:00,2023-07-20 01:54:00,DEL Sales 4 Tue-Sat 3.30am,Asia/Kolkata,-5:30:00
8566,626,2023-07-20,2023-07-20 01:57:00,2023-07-20 02:02:00,DEL Sales 4 Tue-Sat 3.30am,Asia/Kolkata,-5:30:00
8567,626,2023-07-20,2023-07-20 02:11:00,2023-07-20 02:20:00,DEL Sales 4 Tue-Sat 3.30am,Asia/Kolkata,-5:30:00
8568,626,2023-07-20,2023-07-20 02:23:00,2023-07-20 02:32:00,DEL Sales 4 Tue-Sat 3.30am,Asia/Kolkata,-5:30:00
8569,626,2023-07-20,2023-07-20 02:44:00,2023-07-20 02:47:00,DEL Sales 4 Tue-Sat 3.30am,Asia/Kolkata,-5:30:00
8570,626,2023-07-20,2023-07-20 02:53:00,2023-07-20 02:56:00,DEL Sales 4 Tue-Sat 3.30am,Asia/Kolkata,-5:30:00
8571,626,2023-07-20,2023-07-20 03:11:00,2023-07-20 03:15:00,DEL Sales 4 Tue-Sat 3.30am,Asia/Kolkata,-5:30:00
8572,626,2023-07-20,2023-07-20 03:19:00,2023-07-20 03:22:00,DEL Sales 4 Tue-Sat 3.30am,Asia/Kolkata,-5:30:00
8573,626,2023-07-20,2023-07-20 03:31:00,2023-07-20 03:35:00,DEL Sales 4 Tue-Sat 3.30am,Asia/Kolkata,-5:30:00
8574,626,2023-07-20,2023-07-20 03:43:00,2023-07-20 03:46:00,DEL Sales 4 Tue-Sat 3.30am,Asia/Kolkata,-5:30:00
8575,626,2023-07-20,2023-07-20 03:59:00,2023-07-20 04:02:00,DEL Sales 4 Tue-Sat 3.30am,Asia/Kolkata,-5:30:00
8576,626,2023-07-20,2023-07-20 04:05:00,2023-07-20 04:08:00,DEL Sales 4 Tue-Sat 3.30am,Asia/Kolkata,-5:30:00
8577,626,2023-07-20,2023-07-20 04:38:00,2023-07-20 05:11:00,DEL Sales 4 Tue-Sat 3.30am,Asia/Kolkata,-5:30:00
8578,626,2023-07-20,2023-07-20 05:30:00,2023-07-20 05:50:00,DEL Sales 4 Tue-Sat 3.30am,Asia/Kolkata,-5:30:00
8579,626,2023-07-20,2023-07-20 05:54:00,2023-07-20 05:57:00,DEL Sales 4 Tue-Sat 3.30am,Asia/Kolkata,-5:30:00
8580,626,2023-07-20,2023-07-20 22:03:00,2023-07-20 23:18:00,DEL Sales 4 Tue-Sat 3.30am,Asia/Kolkata,-5:30:00
8581,626,2023-07-20,2023-07-20 23:45:00,2023-07-21 00:00:00,DEL Sales 4 Tue-Sat 3.30am,Asia/Kolkata,-5:30:00
8582,826,2023-07-20,2023-07-20 00:00:00,2023-07-20 00:14:00,DEL Sales 1 Tue-Sat 12.30am,Asia/Kolkata,-5:30:00
8583,826,2023-07-20,2023-07-20 00:19:00,2023-07-20 00:26:00,DEL Sales 1 Tue-Sat 12.30am,Asia/Kolkata,-5:30:00
8584,826,2023-07-20,2023-07-20 00:29:00,2023-07-20 00:32:00,DEL Sales 1 Tue-Sat 12.30am,Asia/Kolkata,-5:30:00
8585,826,2023-07-20,2023-07-20 00:39:00,2023-07-20 00:42:00,DEL Sales 1 Tue-Sat 12.30am,Asia/Kolkata,-5:30:00
8586,826,2023-07-20,2023-07-20 00:47:00,2023-07-20 00:50:00,DEL Sales 1 Tue-Sat 12.30am,Asia/Kolkata,-5:30:00
8587,826,2023-07-20,2023-07-20 00:55:00,2023-07-20 00:58:00,DEL Sales 1 Tue-Sat 12.30am,Asia/Kolkata,-5:30:00
8588,826,2023-07-20,2023-07-20 01:16:00,2023-07-20 01:29:00,DEL Sales 1 Tue-Sat 12.30am,Asia/Kolkata,-5:30:00
8589,826,2023-07-20,2023-07-20 01:37:00,2023-07-20 01:45:00,DEL Sales 1 Tue-Sat 12.30am,Asia/Kolkata,-5:30:00
8590,826,2023-07-20,2023-07-20 05:29:00,2023-07-20 05:44:00,DEL Sales 1 Tue-Sat 12.30am,Asia/Kolkata,-5:30:00
8591,826,2023-07-20,2023-07-20 05:48:00,2023-07-20 05:54:00,DEL Sales 1 Tue-Sat 12.30am,Asia/Kolkata,-5:30:00
8592,826,2023-07-20,2023-07-20 21:57:00,2023-07-20 22:15:00,DEL Sales 1 Tue-Sat 12.30am,Asia/Kolkata,-5:30:00
8593,826,2023-07-20,2023-07-20 22:19:00,2023-07-20 22:29:00,DEL Sales 1 Tue-Sat 12.30am,Asia/Kolkata,-5:30:00
8594,826,2023-07-20,2023-07-20 22:34:00,2023-07-20 22:37:00,DEL Sales 1 Tue-Sat 12.30am,Asia/Kolkata,-5:30:00
8595,826,2023-07-20,2023-07-20 22:46:00,2023-07-20 22:53:00,DEL Sales 1 Tue-Sat 12.30am,Asia/Kolkata,-5:30:00
8596,826,2023-07-20,2023-07-20 23:10:00,2023-07-20 23:13:00,DEL Sales 1 Tue-Sat 12.30am,Asia/Kolkata,-5:30:00
8597,826,2023-07-20,2023-07-20 23:26:00,2023-07-21 00:00:00,DEL Sales 1 Tue-Sat 12.30am,Asia/Kolkata,-5:30:00
8598,878,2023-07-20,2023-07-20 00:00:00,2023-07-20 00:39:00,DEL Sales 4 Tue-Sat 3.30am,Asia/Kolkata,-5:30:00
8599,878,2023-07-20,2023-07-20 01:15:00,2023-07-20 05:34:00,DEL Sales 4 Tue-Sat 3.30am,Asia/Kolkata,-5:30:00
8600,878,2023-07-20,2023-07-20 21:56:00,2023-07-20 22:13:00,DEL Sales 4 Tue-Sat 3.30am,Asia/Kolkata,-5:30:00
8601,878,2023-07-20,2023-07-20 22:16:00,2023-07-20 22:37:00,DEL Sales 4 Tue-Sat 3.30am,Asia/Kolkata,-5:30:00
8602,878,2023-07-20,2023-07-20 22:41:00,2023-07-20 22:57:00,DEL Sales 4 Tue-Sat 3.30am,Asia/Kolkata,-5:30:00
8603,878,2023-07-20,2023-07-20 23:01:00,2023-07-20 23:09:00,DEL Sales 4 Tue-Sat 3.30am,Asia/Kolkata,-5:30:00
8604,878,2023-07-20,2023-07-20 23:12:00,2023-07-20 23:15:00,DEL Sales 4 Tue-Sat 3.30am,Asia/Kolkata,-5:30:00
8605,878,2023-07-20,2023-07-20 23:21:00,2023-07-20 23:27:00,DEL Sales 4 Tue-Sat 3.30am,Asia/Kolkata,-5:30:00
8606,878,2023-07-20,2023-07-20 23:30:00,2023-07-20 23:35:00,DEL Sales 4 Tue-Sat 3.30am,Asia/Kolkata,-5:30:00
8607,878,2023-07-20,2023-07-20 23:40:00,2023-07-21 00:00:00,DEL Sales 4 Tue-Sat 3.30am,Asia/Kolkata,-5:30:00
8608,892,2023-07-20,2023-07-20 00:00:00,2023-07-20 00:14:00,Del Sales 10 Sun-Thu 7.30 PM,Asia/Kolkata,-5:30:00
8609,892,2023-07-20,2023-07-20 12:36:00,2023-07-20 12:40:00,Del Sales 10 Sun-Thu 7.30 PM,Asia/Kolkata,-5:30:00
8610,892,2023-07-20,2023-07-20 12:43:00,2023-07-20 12:54:00,Del Sales 10 Sun-Thu 7.30 PM,Asia/Kolkata,-5:30:00
8611,892,2023-07-20,2023-07-20 12:57:00,2023-07-20 13:02:00,Del Sales 10 Sun-Thu 7.30 PM,Asia/Kolkata,-5:30:00
8612,892,2023-07-20,2023-07-20 13:06:00,2023-07-20 13:12:00,Del Sales 10 Sun-Thu 7.30 PM,Asia/Kolkata,-5:30:00
8613,892,2023-07-20,2023-07-20 13:16:00,2023-07-20 13:19:00,Del Sales 10 Sun-Thu 7.30 PM,Asia/Kolkata,-5:30:00
8614,892,2023-07-20,2023-07-20 13:56:00,2023-07-20 14:16:00,Del Sales 10 Sun-Thu 7.30 PM,Asia/Kolkata,-5:30:00
8615,892,2023-07-20,2023-07-20 14:32:00,2023-07-20 14:36:00,Del Sales 10 Sun-Thu 7.30 PM,Asia/Kolkata,-5:30:00
8616,892,2023-07-20,2023-07-20 14:47:00,2023-07-20 15:14:00,Del Sales 10 Sun-Thu 7.30 PM,Asia/Kolkata,-5:30:00
8617,892,2023-07-20,2023-07-20 15:19:00,2023-07-20 15:22:00,Del Sales 10 Sun-Thu 7.30 PM,Asia/Kolkata,-5:30:00
8618,892,2023-07-20,2023-07-20 16:45:00,2023-07-20 16:49:00,Del Sales 10 Sun-Thu 7.30 PM,Asia/Kolkata,-5:30:00
8619,892,2023-07-20,2023-07-20 16:57:00,2023-07-20 17:01:00,Del Sales 10 Sun-Thu 7.30 PM,Asia/Kolkata,-5:30:00
8620,892,2023-07-20,2023-07-20 17:15:00,2023-07-20 17:20:00,Del Sales 10 Sun-Thu 7.30 PM,Asia/Kolkata,-5:30:00
8621,892,2023-07-20,2023-07-20 17:25:00,2023-07-20 17:39:00,Del Sales 10 Sun-Thu 7.30 PM,Asia/Kolkata,-5:30:00
8622,1277,2023-07-20,2023-07-20 00:00:00,2023-07-20 01:18:00,,Asia/Kolkata,-5:30:00
8623,1277,2023-07-20,2023-07-20 01:33:00,2023-07-20 01:40:00,,Asia/Kolkata,-5:30:00
8624,1277,2023-07-20,2023-07-20 01:45:00,2023-07-20 01:58:00,,Asia/Kolkata,-5:30:00
8625,1277,2023-07-20,2023-07-20 02:03:00,2023-07-20 02:09:00,,Asia/Kolkata,-5:30:00
8626,1277,2023-07-20,2023-07-20 02:12:00,2023-07-20 02:28:00,,Asia/Kolkata,-5:30:00
8627,1277,2023-07-20,2023-07-20 02:34:00,2023-07-20 03:06:00,,Asia/Kolkata,-5:30:00
8628,1277,2023-07-20,2023-07-20 03:17:00,2023-07-20 03:28:00,,Asia/Kolkata,-5:30:00
8629,1277,2023-07-20,2023-07-20 03:35:00,2023-07-20 03:49:00,,Asia/Kolkata,-5:30:00
8630,1277,2023-07-20,2023-07-20 03:58:00,2023-07-20 04:15:00,,Asia/Kolkata,-5:30:00
8631,1277,2023-07-20,2023-07-20 05:09:00,2023-07-20 05:23:00,,Asia/Kolkata,-5:30:00
8632,1277,2023-07-20,2023-07-20 05:26:00,2023-07-20 05:42:00,,Asia/Kolkata,-5:30:00
8633,1277,2023-07-20,2023-07-20 05:52:00,2023-07-20 05:57:00,,Asia/Kolkata,-5:30:00
8634,1277,2023-07-20,2023-07-20 19:48:00,2023-07-20 20:03:00,,Asia/Kolkata,-5:30:00
8635,1277,2023-07-20,2023-07-20 20:06:00,2023-07-20 21:04:00,,Asia/Kolkata,-5:30:00
8636,1277,2023-07-20,2023-07-20 21:12:00,2023-07-20 22:11:00,,Asia/Kolkata,-5:30:00
8637,1277,2023-07-20,2023-07-20 22:14:00,2023-07-20 23:33:00,,Asia/Kolkata,-5:30:00
8638,1291,2023-07-20,2023-07-20 00:00:00,2023-07-20 02:20:00,DEL Sales 6 Sun - Thu 05:30 AM,Asia/Kolkata,-5:30:00
8639,1291,2023-07-20,2023-07-20 02:29:00,2023-07-20 02:41:00,DEL Sales 6 Sun - Thu 05:30 AM,Asia/Kolkata,-5:30:00
8640,1291,2023-07-20,2023-07-20 02:47:00,2023-07-20 02:59:00,DEL Sales 6 Sun - Thu 05:30 AM,Asia/Kolkata,-5:30:00
8641,1291,2023-07-20,2023-07-20 03:06:00,2023-07-20 03:09:00,DEL Sales 6 Sun - Thu 05:30 AM,Asia/Kolkata,-5:30:00
8642,1291,2023-07-20,2023-07-20 03:25:00,2023-07-20 03:28:00,DEL Sales 6 Sun - Thu 05:30 AM,Asia/Kolkata,-5:30:00
8643,1291,2023-07-20,2023-07-20 03:37:00,2023-07-20 03:40:00,DEL Sales 6 Sun - Thu 05:30 AM,Asia/Kolkata,-5:30:00
8644,1291,2023-07-20,2023-07-20 03:54:00,2023-07-20 03:57:00,DEL Sales 6 Sun - Thu 05:30 AM,Asia/Kolkata,-5:30:00
8645,1291,2023-07-20,2023-07-20 04:05:00,2023-07-20 04:21:00,DEL Sales 6 Sun - Thu 05:30 AM,Asia/Kolkata,-5:30:00
8646,1291,2023-07-20,2023-07-20 04:37:00,2023-07-20 04:46:00,DEL Sales 6 Sun - Thu 05:30 AM,Asia/Kolkata,-5:30:00
8647,1291,2023-07-20,2023-07-20 04:54:00,2023-07-20 04:57:00,DEL Sales 6 Sun - Thu 05:30 AM,Asia/Kolkata,-5:30:00
8648,1291,2023-07-20,2023-07-20 05:05:00,2023-07-20 05:10:00,DEL Sales 6 Sun - Thu 05:30 AM,Asia/Kolkata,-5:30:00
