"agent_id","date_utc","timezone_string","time_zone","user_shift_assign"
2576,"2023-07-19",Asia/Manila,-8:00:00,MNL Sales 14: Tue-Sat | 22:00 - 06:00
2576,"2023-07-20",Asia/Manila,-8:00:00,MNL Sales 14: Tue-Sat | 22:00 - 06:00
2577,"2023-07-18",America/New_York,"04:00:00",MNL Sales 8: Tue-Sat | 21:00 - 05:00
2577,"2023-07-19",America/New_York,"04:00:00",MNL Sales 8: Tue-Sat | 21:00 - 05:00
2577,"2023-07-20",America/New_York,"04:00:00",MNL Sales 8: Tue-Sat | 21:00 - 05:00
2579,"2023-07-18",Asia/Manila,-8:00:00,MNL Sales 18: Tue-Sat | 18:00 - 02:00
2579,"2023-07-19",Asia/Manila,-8:00:00,MNL Sales 18: Tue-Sat | 18:00 - 02:00
2579,"2023-07-20",Asia/Manila,-8:00:00,MNL Sales 18: Tue-Sat | 18:00 - 02:00
2580,"2023-07-18",Asia/Manila,-8:00:00,MNL Sales 9: Sun-Thu | 21:00 - 05:00
2580,"2023-07-19",Asia/Manila,-8:00:00,MNL Sales 9: Sun-Thu | 21:00 - 05:00
2580,"2023-07-20",Asia/Manila,-8:00:00,MNL Sales 9: Sun-Thu | 21:00 - 05:00
2581,"2023-07-18",Asia/Manila,-8:00:00,MNL Sales 16: Tue-Sat | 2:00-10:00
2581,"2023-07-19",Asia/Manila,-8:00:00,MNL Sales 16: Tue-Sat | 2:00-10:00
2581,"2023-07-20",Asia/Manila,-8:00:00,MNL Sales 16: Tue-Sat | 2:00-10:00
2583,"2023-07-18",America/New_York,"04:00:00",MNL Sales 13: Sun-Thu | 22:00 - 06:00
2583,"2023-07-19",America/New_York,"04:00:00",MNL Sales 13: Sun-Thu | 22:00 - 06:00
2583,"2023-07-20",America/New_York,"04:00:00",MNL Sales 13: Sun-Thu | 22:00 - 06:00
2585,"2023-07-18",America/New_York,"04:00:00",MNL Sales 12: Sun-Thu | 20:00 - 04:00
2585,"2023-07-19",America/New_York,"04:00:00",MNL Sales 12: Sun-Thu | 20:00 - 04:00
2585,"2023-07-20",America/New_York,"04:00:00",MNL Sales 12: Sun-Thu | 20:00 - 04:00
2586,"2023-07-18",Asia/Manila,-8:00:00,MNL Sales 18: Tue-Sat | 18:00 - 02:00
2586,"2023-07-19",Asia/Manila,-8:00:00,MNL Sales 18: Tue-Sat | 18:00 - 02:00
2586,"2023-07-20",Asia/Manila,-8:00:00,MNL Sales 18: Tue-Sat | 18:00 - 02:00
2588,"2023-07-18",Asia/Kolkata,-5:30:00,NewRiv_2030-0530 Mon-Fri
2588,"2023-07-19",Asia/Kolkata,-5:30:00,NewRiv_2030-0530 Mon-Fri
2588,"2023-07-20",Asia/Kolkata,-5:30:00,NewRiv_2030-0530 Mon-Fri
2589,"2023-07-20",Asia/Kolkata,-5:30:00,NewRiv_2030-0530 Mon-Fri
2607,"2023-07-18",Asia/Kolkata,-5:30:00,NewRiv_2230-0730 Mon-Fri
2607,"2023-07-19",Asia/Kolkata,-5:30:00,NewRiv_2230-0730 Mon-Fri
2607,"2023-07-20",Asia/Kolkata,-5:30:00,NewRiv_2230-0730 Mon-Fri
2609,"2023-07-18",Asia/Kolkata,-5:30:00,NewRiv_0030-0930
2609,"2023-07-19",Asia/Kolkata,-5:30:00,NewRiv_0030-0930
2609,"2023-07-20",Asia/Kolkata,-5:30:00,NewRiv_0030-0930
2610,"2023-07-18",Asia/Kolkata,-5:30:00,NewRiv_0030-0930
2610,"2023-07-20",Asia/Kolkata,-5:30:00,NewRiv_0030-0930
2613,"2023-07-18",Asia/Kolkata,-5:30:00,NewRiv_0030-0930
2613,"2023-07-19",Asia/Kolkata,-5:30:00,NewRiv_0030-0930
2613,"2023-07-20",Asia/Kolkata,-5:30:00,NewRiv_0030-0930
2614,"2023-07-18",Asia/Kolkata,-5:30:00,NewRiv_2030-0530 Mon-Fri
2614,"2023-07-19",Asia/Kolkata,-5:30:00,NewRiv_2030-0530 Mon-Fri
2614,"2023-07-20",Asia/Kolkata,-5:30:00,NewRiv_2030-0530 Mon-Fri
2616,"2023-07-18",Asia/Kolkata,-5:30:00,NewRiv_0030-0930
2616,"2023-07-19",Asia/Kolkata,-5:30:00,NewRiv_0030-0930
2616,"2023-07-20",Asia/Kolkata,-5:30:00,NewRiv_0030-0930
2617,"2023-07-18",Asia/Kolkata,-5:30:00,NewRiv_0030-0930
2617,"2023-07-19",Asia/Kolkata,-5:30:00,NewRiv_0030-0930
2617,"2023-07-20",Asia/Kolkata,-5:30:00,NewRiv_0030-0930
2619,"2023-07-18",Asia/Kolkata,-5:30:00,NewRiv_2359-0900
2619,"2023-07-19",Asia/Kolkata,-5:30:00,NewRiv_2359-0900
2619,"2023-07-20",Asia/Kolkata,-5:30:00,NewRiv_2359-0900
2620,"2023-07-18",Asia/Kolkata,-5:30:00,NewRiv_2030-0530 Mon-Fri
2620,"2023-07-19",Asia/Kolkata,-5:30:00,NewRiv_2030-0530 Mon-Fri
2620,"2023-07-20",Asia/Kolkata,-5:30:00,NewRiv_2030-0530 Mon-Fri
2622,"2023-07-18",Asia/Kolkata,-5:30:00,NewRiv_2030-0530 Mon-Fri
2622,"2023-07-19",Asia/Kolkata,-5:30:00,NewRiv_2030-0530 Mon-Fri
2622,"2023-07-20",Asia/Kolkata,-5:30:00,NewRiv_2030-0530 Mon-Fri
2629,"2023-07-18",Asia/Manila,-8:00:00,MNL Sales 12: Sun-Thu | 20:00 - 04:00
2629,"2023-07-19",Asia/Manila,-8:00:00,MNL Sales 12: Sun-Thu | 20:00 - 04:00
2629,"2023-07-20",Asia/Manila,-8:00:00,MNL Sales 12: Sun-Thu | 20:00 - 04:00
2631,"2023-07-18",Asia/Manila,-8:00:00,MNL Sales 9: Sun-Thu | 21:00 - 05:00
2631,"2023-07-19",Asia/Manila,-8:00:00,MNL Sales 9: Sun-Thu | 21:00 - 05:00
2631,"2023-07-20",Asia/Manila,-8:00:00,MNL Sales 9: Sun-Thu | 21:00 - 05:00
2633,"2023-07-18",Asia/Manila,-8:00:00,MNL Sales 14: Tue-Sat | 22:00 - 06:00
2633,"2023-07-19",Asia/Manila,-8:00:00,MNL Sales 14: Tue-Sat | 22:00 - 06:00
2633,"2023-07-20",Asia/Manila,-8:00:00,MNL Sales 14: Tue-Sat | 22:00 - 06:00
2634,"2023-07-18",Asia/Manila,-8:00:00,MNL Sales 4: Tue-Sat | 06:00 - 14:00
2634,"2023-07-19",Asia/Manila,-8:00:00,MNL Sales 4: Tue-Sat | 06:00 - 14:00
2634,"2023-07-20",Asia/Manila,-8:00:00,MNL Sales 4: Tue-Sat | 06:00 - 14:00
2635,"2023-07-18",Asia/Manila,-8:00:00,MNL Sales 7: Sun-Thu | 06:00 - 14:00
2635,"2023-07-19",Asia/Manila,-8:00:00,MNL Sales 7: Sun-Thu | 06:00 - 14:00
2636,"2023-07-18",Asia/Manila,-8:00:00,MNL Sales 13: Sun-Thu | 22:00 - 06:00
2636,"2023-07-19",Asia/Manila,-8:00:00,MNL Sales 13: Sun-Thu | 22:00 - 06:00
2636,"2023-07-20",Asia/Manila,-8:00:00,MNL Sales 13: Sun-Thu | 22:00 - 06:00
2638,"2023-07-18",Asia/Manila,-8:00:00,MNL Sales 4: Tue-Sat | 06:00 - 14:00
2638,"2023-07-19",Asia/Manila,-8:00:00,MNL Sales 4: Tue-Sat | 06:00 - 14:00
2638,"2023-07-20",Asia/Manila,-8:00:00,MNL Sales 4: Tue-Sat | 06:00 - 14:00
2639,"2023-07-18",Asia/Manila,-8:00:00,MNL Sales 7: Sun-Thu | 06:00 - 14:00
2639,"2023-07-19",Asia/Manila,-8:00:00,MNL Sales 7: Sun-Thu | 06:00 - 14:00
2641,"2023-07-18",Asia/Manila,-8:00:00, MNL Sales 15: Tue-Sat | 20:00 - 04:00
2641,"2023-07-19",Asia/Manila,-8:00:00, MNL Sales 15: Tue-Sat | 20:00 - 04:00
2641,"2023-07-20",Asia/Manila,-8:00:00, MNL Sales 15: Tue-Sat | 20:00 - 04:00
2642,"2023-07-18",Asia/Manila,-8:00:00,MNL Sales 4: Tue-Sat | 06:00 - 14:00
2642,"2023-07-19",Asia/Manila,-8:00:00,MNL Sales 4: Tue-Sat | 06:00 - 14:00
2642,"2023-07-20",Asia/Manila,-8:00:00,MNL Sales 4: Tue-Sat | 06:00 - 14:00
2644,"2023-07-18",Asia/Manila,-8:00:00,MNL Sales 4: Tue-Sat | 06:00 - 14:00
2644,"2023-07-19",Asia/Manila,-8:00:00,MNL Sales 4: Tue-Sat | 06:00 - 14:00
2644,"2023-07-20",Asia/Manila,-8:00:00,MNL Sales 4: Tue-Sat | 06:00 - 14:00
2647,"2023-07-18",Asia/Manila,-8:00:00,MNL Sales 14: Tue-Sat | 22:00 - 06:00
2647,"2023-07-19",Asia/Manila,-8:00:00,MNL Sales 14: Tue-Sat | 22:00 - 06:00
2647,"2023-07-20",Asia/Manila,-8:00:00,MNL Sales 14: Tue-Sat | 22:00 - 06:00
2649,"2023-07-18",America/Chicago,"05:00:00",MNL Sales 13: Sun-Thu | 22:00 - 06:00
2649,"2023-07-19",America/Chicago,"05:00:00",MNL Sales 13: Sun-Thu | 22:00 - 06:00
2649,"2023-07-20",America/Chicago,"05:00:00",MNL Sales 13: Sun-Thu | 22:00 - 06:00
2651,"2023-07-18",America/New_York,"04:00:00",MNL Sales 13: Sun-Thu | 22:00 - 06:00
2651,"2023-07-19",America/New_York,"04:00:00",MNL Sales 13: Sun-Thu | 22:00 - 06:00
2651,"2023-07-20",America/New_York,"04:00:00",MNL Sales 13: Sun-Thu | 22:00 - 06:00
2652,"2023-07-18",Asia/Manila,-8:00:00,MNL Sales 4: Tue-Sat | 06:00 - 14:00
2652,"2023-07-19",Asia/Manila,-8:00:00,MNL Sales 4: Tue-Sat | 06:00 - 14:00
2652,"2023-07-20",Asia/Manila,-8:00:00,MNL Sales 4: Tue-Sat | 06:00 - 14:00
2653,"2023-07-18",Asia/Manila,-8:00:00,MNL Sales 9: Sun-Thu | 21:00 - 05:00
2653,"2023-07-19",Asia/Manila,-8:00:00,MNL Sales 9: Sun-Thu | 21:00 - 05:00
2653,"2023-07-20",Asia/Manila,-8:00:00,MNL Sales 9: Sun-Thu | 21:00 - 05:00
2654,"2023-07-18",Asia/Manila,-8:00:00,MNL Sales 9: Sun-Thu | 21:00 - 05:00
2654,"2023-07-19",Asia/Manila,-8:00:00,MNL Sales 9: Sun-Thu | 21:00 - 05:00
2654,"2023-07-20",Asia/Manila,-8:00:00,MNL Sales 9: Sun-Thu | 21:00 - 05:00
2655,"2023-07-18",Asia/Manila,-8:00:00,MNL Sales 4: Tue-Sat | 06:00 - 14:00
2655,"2023-07-19",Asia/Manila,-8:00:00,MNL Sales 4: Tue-Sat | 06:00 - 14:00
2655,"2023-07-20",Asia/Manila,-8:00:00,MNL Sales 4: Tue-Sat | 06:00 - 14:00
2659,"2023-07-18",Asia/Manila,-8:00:00,MNL Sales 14: Tue-Sat | 22:00 - 06:00
2659,"2023-07-19",Asia/Manila,-8:00:00,MNL Sales 14: Tue-Sat | 22:00 - 06:00
2659,"2023-07-20",Asia/Manila,-8:00:00,MNL Sales 14: Tue-Sat | 22:00 - 06:00
2660,"2023-07-18",Asia/Manila,-8:00:00, MNL Sales 15: Tue-Sat | 20:00 - 04:00
2660,"2023-07-19",Asia/Manila,-8:00:00, MNL Sales 15: Tue-Sat | 20:00 - 04:00
2660,"2023-07-20",Asia/Manila,-8:00:00, MNL Sales 15: Tue-Sat | 20:00 - 04:00
2662,"2023-07-18",Asia/Manila,-8:00:00,MNL Sales 4: Tue-Sat | 06:00 - 14:00
2662,"2023-07-19",Asia/Manila,-8:00:00,MNL Sales 4: Tue-Sat | 06:00 - 14:00
2662,"2023-07-20",Asia/Manila,-8:00:00,MNL Sales 4: Tue-Sat | 06:00 - 14:00
2663,"2023-07-18",Asia/Manila,-8:00:00,MNL Sales 4: Tue-Sat | 06:00 - 14:00
2663,"2023-07-19",Asia/Manila,-8:00:00,MNL Sales 4: Tue-Sat | 06:00 - 14:00
2663,"2023-07-20",Asia/Manila,-8:00:00,MNL Sales 4: Tue-Sat | 06:00 - 14:00
2664,"2023-07-18",Asia/Manila,-8:00:00,MNL Sales 4: Tue-Sat | 06:00 - 14:00
2664,"2023-07-19",Asia/Manila,-8:00:00,MNL Sales 4: Tue-Sat | 06:00 - 14:00
2664,"2023-07-20",Asia/Manila,-8:00:00,MNL Sales 4: Tue-Sat | 06:00 - 14:00
2667,"2023-07-18",Asia/Kolkata,-5:30:00,NewRiv_0030-0930
2667,"2023-07-19",Asia/Kolkata,-5:30:00,NewRiv_0030-0930
2667,"2023-07-20",Asia/Kolkata,-5:30:00,NewRiv_0030-0930
2670,"2023-07-18",America/New_York,"04:00:00",MNL Sales 13: Sun-Thu | 22:00 - 06:00
2670,"2023-07-19",America/New_York,"04:00:00",MNL Sales 13: Sun-Thu | 22:00 - 06:00
2670,"2023-07-20",America/New_York,"04:00:00",MNL Sales 13: Sun-Thu | 22:00 - 06:00
2691,"2023-07-18",Asia/Kolkata,-5:30:00,NewRiv_2230-0730 Mon-Fri
2691,"2023-07-19",Asia/Kolkata,-5:30:00,NewRiv_2230-0730 Mon-Fri
2691,"2023-07-20",Asia/Kolkata,-5:30:00,NewRiv_2230-0730 Mon-Fri
2693,"2023-07-18",Asia/Kolkata,-5:30:00,NewRiv_2359-0900
2693,"2023-07-19",Asia/Kolkata,-5:30:00,NewRiv_2359-0900
2693,"2023-07-20",Asia/Kolkata,-5:30:00,NewRiv_2359-0900
2694,"2023-07-18",Asia/Kolkata,-5:30:00,NewRiv_2230-0730 Mon-Fri
2694,"2023-07-19",Asia/Kolkata,-5:30:00,NewRiv_2230-0730 Mon-Fri
2694,"2023-07-20",Asia/Kolkata,-5:30:00,NewRiv_2230-0730 Mon-Fri
2695,"2023-07-18",Asia/Kolkata,-5:30:00,NewRiv_0030-0930
2695,"2023-07-19",Asia/Kolkata,-5:30:00,NewRiv_0030-0930
2695,"2023-07-20",Asia/Kolkata,-5:30:00,NewRiv_0030-0930
2698,"2023-07-18",Asia/Kolkata,-5:30:00,NewRiv_2230-0730 Tue-Sat
2698,"2023-07-19",Asia/Kolkata,-5:30:00,NewRiv_2230-0730 Tue-Sat
2698,"2023-07-20",Asia/Kolkata,-5:30:00,NewRiv_2230-0730 Tue-Sat
2715,"2023-07-18",Asia/Kolkata,-5:30:00,DEL Sales 1 Tue-Sat 12.30am
2715,"2023-07-19",Asia/Kolkata,-5:30:00,DEL Sales 1 Tue-Sat 12.30am
2715,"2023-07-20",Asia/Kolkata,-5:30:00,DEL Sales 1 Tue-Sat 12.30am
2756,"2023-07-18",Asia/Kolkata,-5:30:00,NewRiv_2230-0730 Mon-Fri
2756,"2023-07-19",Asia/Kolkata,-5:30:00,NewRiv_2230-0730 Mon-Fri
2756,"2023-07-20",Asia/Kolkata,-5:30:00,NewRiv_2230-0730 Mon-Fri
2757,"2023-07-18",Asia/Kolkata,-5:30:00,NewRiv_2230-0730 Mon-Fri
2757,"2023-07-19",Asia/Kolkata,-5:30:00,NewRiv_2230-0730 Mon-Fri
2757,"2023-07-20",Asia/Kolkata,-5:30:00,NewRiv_2230-0730 Mon-Fri
2758,"2023-07-18",Asia/Kolkata,-5:30:00,NewRiv_2230-0730 Mon-Fri
2758,"2023-07-19",Asia/Kolkata,-5:30:00,NewRiv_2230-0730 Mon-Fri
2758,"2023-07-20",Asia/Kolkata,-5:30:00,NewRiv_2230-0730 Mon-Fri
2759,"2023-07-18",Asia/Kolkata,-5:30:00,NewRiv_2230-0730 Mon-Fri
2759,"2023-07-19",Asia/Kolkata,-5:30:00,NewRiv_2230-0730 Mon-Fri
2759,"2023-07-20",Asia/Kolkata,-5:30:00,NewRiv_2230-0730 Mon-Fri
2769,"2023-07-18",Asia/Kolkata,-5:30:00,NewRiv_2230-0730 Mon-Fri
2769,"2023-07-19",Asia/Kolkata,-5:30:00,NewRiv_2230-0730 Mon-Fri
2769,"2023-07-20",Asia/Kolkata,-5:30:00,NewRiv_2230-0730 Mon-Fri
2770,"2023-07-18",Asia/Kolkata,-5:30:00,NewRiv_2230-0730 Mon-Fri
2770,"2023-07-19",Asia/Kolkata,-5:30:00,NewRiv_2230-0730 Mon-Fri
2770,"2023-07-20",Asia/Kolkata,-5:30:00,NewRiv_2230-0730 Mon-Fri
2772,"2023-07-18",Asia/Kolkata,-5:30:00,NewRiv_2230-0730 Mon-Fri
2772,"2023-07-19",Asia/Kolkata,-5:30:00,NewRiv_2230-0730 Mon-Fri
2772,"2023-07-20",Asia/Kolkata,-5:30:00,NewRiv_2230-0730 Mon-Fri
2773,"2023-07-18",Asia/Kolkata,-5:30:00,NewRiv_2230-0730 Mon-Fri
2773,"2023-07-19",Asia/Kolkata,-5:30:00,NewRiv_2230-0730 Mon-Fri
2773,"2023-07-20",Asia/Kolkata,-5:30:00,NewRiv_2230-0730 Mon-Fri
2775,"2023-07-18",Asia/Kolkata,-5:30:00,NewRiv_2230-0730 Mon-Fri
2775,"2023-07-19",Asia/Kolkata,-5:30:00,NewRiv_2230-0730 Mon-Fri
2775,"2023-07-20",Asia/Kolkata,-5:30:00,NewRiv_2230-0730 Mon-Fri
2776,"2023-07-18",Asia/Kolkata,-5:30:00,DEL Sales 2 Sun-Thu 1.30am
2776,"2023-07-19",Asia/Kolkata,-5:30:00,DEL Sales 2 Sun-Thu 1.30am
2777,"2023-07-18",Asia/Kolkata,-5:30:00,DEL Sales 2 Sun-Thu 1.30am
2777,"2023-07-19",Asia/Kolkata,-5:30:00,DEL Sales 2 Sun-Thu 1.30am
2778,"2023-07-18",Asia/Kolkata,-5:30:00,DEL Sales 2 Sun-Thu 1.30am
2778,"2023-07-19",Asia/Kolkata,-5:30:00,DEL Sales 2 Sun-Thu 1.30am
2789,"2023-07-18",Asia/Kolkata,-5:30:00,DEL Sales 2 Sun-Thu 1.30am
2789,"2023-07-19",Asia/Kolkata,-5:30:00,DEL Sales 2 Sun-Thu 1.30am
2791,"2023-07-18",Asia/Kolkata,-5:30:00,DEL Sales 2 Sun-Thu 1.30am
2791,"2023-07-19",Asia/Kolkata,-5:30:00,DEL Sales 2 Sun-Thu 1.30am
2792,"2023-07-18",Asia/Kolkata,-5:30:00,DEL Sales 2 Sun-Thu 1.30am
2792,"2023-07-19",Asia/Kolkata,-5:30:00,DEL Sales 2 Sun-Thu 1.30am
2793,"2023-07-18",Asia/Kolkata,-5:30:00,DEL Sales 2 Sun-Thu 1.30am
2793,"2023-07-19",Asia/Kolkata,-5:30:00,DEL Sales 2 Sun-Thu 1.30am
2794,"2023-07-18",Asia/Kolkata,-5:30:00,DEL Sales 2 Sun-Thu 1.30am
2794,"2023-07-19",Asia/Kolkata,-5:30:00,DEL Sales 2 Sun-Thu 1.30am
2795,"2023-07-18",Asia/Kolkata,-5:30:00,DEL Sales 2 Sun-Thu 1.30am
2795,"2023-07-19",Asia/Kolkata,-5:30:00,DEL Sales 2 Sun-Thu 1.30am
2796,"2023-07-18",Asia/Kolkata,-5:30:00,DEL Sales 2 Sun-Thu 1.30am
2796,"2023-07-19",Asia/Kolkata,-5:30:00,DEL Sales 2 Sun-Thu 1.30am
2797,"2023-07-18",Asia/Kolkata,-5:30:00,DEL Sales 2 Sun-Thu 1.30am
2797,"2023-07-19",Asia/Kolkata,-5:30:00,DEL Sales 2 Sun-Thu 1.30am
2798,"2023-07-18",Asia/Kolkata,-5:30:00,DEL Sales 2 Sun-Thu 1.30am
2798,"2023-07-19",Asia/Kolkata,-5:30:00,DEL Sales 2 Sun-Thu 1.30am
2799,"2023-07-18",Asia/Kolkata,-5:30:00,DEL Sales 2 Sun-Thu 1.30am
2799,"2023-07-19",Asia/Kolkata,-5:30:00,DEL Sales 2 Sun-Thu 1.30am
2802,"2023-07-18",Asia/Kolkata,-5:30:00,NewRiv_2230-0730 Mon-Fri
2802,"2023-07-19",Asia/Kolkata,-5:30:00,NewRiv_2230-0730 Mon-Fri
2802,"2023-07-20",Asia/Kolkata,-5:30:00,NewRiv_2230-0730 Mon-Fri
2803,"2023-07-18",Asia/Kolkata,-5:30:00,NewRiv_0030-0930
2803,"2023-07-19",Asia/Kolkata,-5:30:00,NewRiv_0030-0930
2803,"2023-07-20",Asia/Kolkata,-5:30:00,NewRiv_0030-0930
2804,"2023-07-18",Asia/Kolkata,-5:30:00,NewRiv_2230-0730 Mon-Fri
2804,"2023-07-19",Asia/Kolkata,-5:30:00,NewRiv_2230-0730 Mon-Fri
2804,"2023-07-20",Asia/Kolkata,-5:30:00,NewRiv_2230-0730 Mon-Fri
2805,"2023-07-18",Asia/Kolkata,-5:30:00,DEL Sales 12 Tue - Sat 09:30 PM
2805,"2023-07-19",Asia/Kolkata,-5:30:00,DEL Sales 12 Tue - Sat 09:30 PM
2805,"2023-07-20",Asia/Kolkata,-5:30:00,DEL Sales 12 Tue - Sat 09:30 PM
2806,"2023-07-18",Asia/Kolkata,-5:30:00,NewRiv_0030-0930
2806,"2023-07-19",Asia/Kolkata,-5:30:00,NewRiv_0030-0930
2806,"2023-07-20",Asia/Kolkata,-5:30:00,NewRiv_0030-0930
2807,"2023-07-18",Asia/Kolkata,-5:30:00,NewRiv_0030-0930
2807,"2023-07-19",Asia/Kolkata,-5:30:00,NewRiv_0030-0930
2807,"2023-07-20",Asia/Kolkata,-5:30:00,NewRiv_0030-0930
2808,"2023-07-18",Asia/Kolkata,-5:30:00,NewRiv_2030-0530 Mon-Fri
2808,"2023-07-20",Asia/Kolkata,-5:30:00,NewRiv_2030-0530 Mon-Fri
2809,"2023-07-18",Asia/Kolkata,-5:30:00,NewRiv_2230-0730 Mon-Fri
2809,"2023-07-19",Asia/Kolkata,-5:30:00,NewRiv_2230-0730 Mon-Fri
2809,"2023-07-20",Asia/Kolkata,-5:30:00,NewRiv_2230-0730 Mon-Fri
2810,"2023-07-18",Asia/Kolkata,-5:30:00,NewRiv_0030-0930
2810,"2023-07-19",Asia/Kolkata,-5:30:00,NewRiv_0030-0930
2810,"2023-07-20",Asia/Kolkata,-5:30:00,NewRiv_0030-0930
2811,"2023-07-18",Asia/Kolkata,-5:30:00,NewRiv_2230-0730 Tue-Sat
2811,"2023-07-19",Asia/Kolkata,-5:30:00,NewRiv_2230-0730 Tue-Sat
2811,"2023-07-20",Asia/Kolkata,-5:30:00,NewRiv_2230-0730 Tue-Sat
2812,"2023-07-18",Asia/Kolkata,-5:30:00,DEL Sales 13 Sun - Thu 11:30 PM
2812,"2023-07-19",Asia/Kolkata,-5:30:00,DEL Sales 13 Sun - Thu 11:30 PM
2812,"2023-07-20",Asia/Kolkata,-5:30:00,DEL Sales 13 Sun - Thu 11:30 PM
2813,"2023-07-18",Asia/Kolkata,-5:30:00,DEL Sales 12 Tue - Sat 09:30 PM
2813,"2023-07-19",Asia/Kolkata,-5:30:00,DEL Sales 12 Tue - Sat 09:30 PM
2813,"2023-07-20",Asia/Kolkata,-5:30:00,DEL Sales 12 Tue - Sat 09:30 PM
2815,"2023-07-18",Asia/Kolkata,-5:30:00,Del Sales 10 Sun-Thu 7.30 PM
2815,"2023-07-19",Asia/Kolkata,-5:30:00,Del Sales 10 Sun-Thu 7.30 PM
2815,"2023-07-20",Asia/Kolkata,-5:30:00,Del Sales 10 Sun-Thu 7.30 PM
2816,"2023-07-18",Asia/Kolkata,-5:30:00,DEL Sales 12 Tue - Sat 09:30 PM
2816,"2023-07-19",Asia/Kolkata,-5:30:00,DEL Sales 12 Tue - Sat 09:30 PM
2816,"2023-07-20",Asia/Kolkata,-5:30:00,DEL Sales 12 Tue - Sat 09:30 PM
2817,"2023-07-18",Asia/Kolkata,-5:30:00,Del Sales 10 Sun-Thu 7.30 PM
2817,"2023-07-19",Asia/Kolkata,-5:30:00,Del Sales 10 Sun-Thu 7.30 PM
2817,"2023-07-20",Asia/Kolkata,-5:30:00,Del Sales 10 Sun-Thu 7.30 PM
2818,"2023-07-18",Asia/Kolkata,-5:30:00,DEL Sales 12 Tue - Sat 09:30 PM
2818,"2023-07-19",Asia/Kolkata,-5:30:00,DEL Sales 12 Tue - Sat 09:30 PM
2818,"2023-07-20",Asia/Kolkata,-5:30:00,DEL Sales 12 Tue - Sat 09:30 PM
2819,"2023-07-18",Asia/Kolkata,-5:30:00,DEL Sales 12 Tue - Sat 09:30 PM
2819,"2023-07-19",Asia/Kolkata,-5:30:00,DEL Sales 12 Tue - Sat 09:30 PM
2819,"2023-07-20",Asia/Kolkata,-5:30:00,DEL Sales 12 Tue - Sat 09:30 PM
2820,"2023-07-18",Asia/Kolkata,-5:30:00,Del Sales 10 Sun-Thu 7.30 PM
2820,"2023-07-19",Asia/Kolkata,-5:30:00,Del Sales 10 Sun-Thu 7.30 PM
2820,"2023-07-20",Asia/Kolkata,-5:30:00,Del Sales 10 Sun-Thu 7.30 PM
2821,"2023-07-18",Asia/Kolkata,-5:30:00,Del Sales 10 Sun-Thu 7.30 PM
2821,"2023-07-19",Asia/Kolkata,-5:30:00,Del Sales 10 Sun-Thu 7.30 PM
2821,"2023-07-20",Asia/Kolkata,-5:30:00,Del Sales 10 Sun-Thu 7.30 PM
2823,"2023-07-18",Asia/Kolkata,-5:30:00,DEL Sales 13 Sun - Thu 11:30 PM
2823,"2023-07-19",Asia/Kolkata,-5:30:00,DEL Sales 13 Sun - Thu 11:30 PM
2823,"2023-07-20",Asia/Kolkata,-5:30:00,DEL Sales 13 Sun - Thu 11:30 PM
2836,"2023-07-18",Asia/Kolkata,-5:30:00,NewRiv_0030-0930
2836,"2023-07-19",Asia/Kolkata,-5:30:00,NewRiv_0030-0930
2836,"2023-07-20",Asia/Kolkata,-5:30:00,NewRiv_0030-0930
2837,"2023-07-18",Asia/Kolkata,-5:30:00,NewRiv_0030-0930
2837,"2023-07-19",Asia/Kolkata,-5:30:00,NewRiv_0030-0930
2837,"2023-07-20",Asia/Kolkata,-5:30:00,NewRiv_0030-0930
2839,"2023-07-18",Asia/Kolkata,-5:30:00,NewRiv_0030-0930
2839,"2023-07-19",Asia/Kolkata,-5:30:00,NewRiv_0030-0930
2839,"2023-07-20",Asia/Kolkata,-5:30:00,NewRiv_0030-0930
2840,"2023-07-18",Asia/Kolkata,-5:30:00,NewRiv_0030-0930
2840,"2023-07-19",Asia/Kolkata,-5:30:00,NewRiv_0030-0930
2840,"2023-07-20",Asia/Kolkata,-5:30:00,NewRiv_0030-0930
2841,"2023-07-18",Asia/Kolkata,-5:30:00,NewRiv_0030-0930
2841,"2023-07-19",Asia/Kolkata,-5:30:00,NewRiv_0030-0930
2841,"2023-07-20",Asia/Kolkata,-5:30:00,NewRiv_0030-0930
2844,"2023-07-18",Asia/Kolkata,-5:30:00,DEL Sales 13 Sun - Thu 11:30 PM
2844,"2023-07-19",Asia/Kolkata,-5:30:00,DEL Sales 13 Sun - Thu 11:30 PM
2844,"2023-07-20",Asia/Kolkata,-5:30:00,DEL Sales 13 Sun - Thu 11:30 PM
2845,"2023-07-18",Asia/Kolkata,-5:30:00,DEL Sales 11 Sun - Thu 08:30 PM
2845,"2023-07-19",Asia/Kolkata,-5:30:00,DEL Sales 11 Sun - Thu 08:30 PM
2845,"2023-07-20",Asia/Kolkata,-5:30:00,DEL Sales 11 Sun - Thu 08:30 PM
2847,"2023-07-18",Asia/Kolkata,-5:30:00,DEL Sales 9 Sun-Thu 07.30
2847,"2023-07-19",Asia/Kolkata,-5:30:00,DEL Sales 9 Sun-Thu 07.30
2847,"2023-07-20",Asia/Kolkata,-5:30:00,DEL Sales 9 Sun-Thu 07.30
2848,"2023-07-18",Asia/Kolkata,-5:30:00,DEL Sales 2 Sun-Thu 1.30am
