"agent_id","punch_in","punch_out","date_utc"
2506,2023-07-20 12:27:00,2023-07-20 12:34:00,2023-07-20
2439,2023-07-20 12:31:00,2023-07-20 13:46:00,2023-07-20
1409,2023-07-20 12:33:00,2023-07-20 12:41:00,2023-07-20
1763,2023-07-20 12:33:00,2023-07-20 12:36:00,2023-07-20
1340,2023-07-20 12:42:00,2023-07-20 13:00:00,2023-07-20
1136,2023-07-20 12:43:00,2023-07-20 13:19:00,2023-07-20
1989,2023-07-20 12:43:00,2023-07-20 12:52:00,2023-07-20
1630,2023-07-20 12:45:00,2023-07-20 12:52:00,2023-07-20
1471,2023-07-20 12:47:00,2023-07-20 14:06:00,2023-07-20
1276,2023-07-20 12:48:00,2023-07-20 13:14:00,2023-07-20
2506,2023-07-20 12:50:00,2023-07-20 12:59:00,2023-07-20
1508,2023-07-20 12:55:00,2023-07-20 12:58:00,2023-07-20
2082,2023-07-20 12:55:00,2023-07-20 13:04:00,2023-07-20
2315,2023-07-20 12:55:00,2023-07-20 13:00:00,2023-07-20
2648,2023-07-20 12:55:00,2023-07-20 12:59:00,2023-07-20
2727,2023-07-20 12:55:00,2023-07-20 13:23:00,2023-07-20
1630,2023-07-20 12:58:00,2023-07-20 13:03:00,2023-07-20
1446,2023-07-20 13:00:00,2023-07-20 13:07:00,2023-07-20
1763,2023-07-20 13:01:00,2023-07-20 13:07:00,2023-07-20
2737,2023-07-20 13:01:00,2023-07-20 13:22:00,2023-07-20
2506,2023-07-20 13:02:00,2023-07-20 14:07:00,2023-07-20
202,2023-07-20 13:03:00,2023-07-20 13:14:00,2023-07-20
1989,2023-07-20 13:03:00,2023-07-20 15:11:00,2023-07-20
439,2023-07-20 13:04:00,2023-07-20 13:20:00,2023-07-20
1409,2023-07-20 13:06:00,2023-07-20 13:11:00,2023-07-20
1446,2023-07-20 13:10:00,2023-07-20 13:35:00,2023-07-20
2315,2023-07-20 13:11:00,2023-07-20 13:43:00,2023-07-20
1369,2023-07-20 13:12:00,2023-07-20 14:23:00,2023-07-20
2082,2023-07-20 13:12:00,2023-07-20 14:11:00,2023-07-20
2541,2023-07-20 13:13:00,2023-07-20 13:52:00,2023-07-20
2572,2023-07-20 13:13:00,2023-07-20 14:48:00,2023-07-20
1763,2023-07-20 13:16:00,2023-07-20 13:22:00,2023-07-20
2586,2023-07-20 13:16:00,2023-07-20 15:32:00,2023-07-20
1630,2023-07-20 13:18:00,2023-07-20 13:45:00,2023-07-20
202,2023-07-20 13:19:00,2023-07-20 13:30:00,2023-07-20
1074,2023-07-20 13:19:00,2023-07-20 13:25:00,2023-07-20
1276,2023-07-20 13:19:00,2023-07-20 13:22:00,2023-07-20
747,2023-07-20 13:20:00,2023-07-20 13:29:00,2023-07-20
2902,2023-07-20 13:21:00,2023-07-20 13:51:00,2023-07-20
2737,2023-07-20 13:25:00,2023-07-20 15:00:00,2023-07-20
439,2023-07-20 13:26:00,2023-07-20 13:55:00,2023-07-20
1136,2023-07-20 13:26:00,2023-07-20 14:21:00,2023-07-20
2858,2023-07-20 13:27:00,2023-07-20 13:54:00,2023-07-20
1074,2023-07-20 13:29:00,2023-07-20 13:49:00,2023-07-20
1276,2023-07-20 13:30:00,2023-07-20 13:50:00,2023-07-20
747,2023-07-20 13:32:00,2023-07-20 20:32:00,2023-07-20
202,2023-07-20 13:35:00,2023-07-20 14:28:00,2023-07-20
1409,2023-07-20 13:35:00,2023-07-20 13:38:00,2023-07-20
1446,2023-07-20 13:38:00,2023-07-20 14:19:00,2023-07-20
1763,2023-07-20 13:41:00,2023-07-20 13:44:00,2023-07-20
2727,2023-07-20 13:41:00,2023-07-20 17:03:00,2023-07-20
1409,2023-07-20 13:45:00,2023-07-20 14:05:00,2023-07-20
1739,2023-07-20 13:45:00,2023-07-20 14:42:00,2023-07-20
1276,2023-07-20 13:53:00,2023-07-20 14:29:00,2023-07-20
2315,2023-07-20 13:53:00,2023-07-20 14:40:00,2023-07-20
1074,2023-07-20 13:54:00,2023-07-20 14:01:00,2023-07-20
2439,2023-07-20 13:55:00,2023-07-20 14:25:00,2023-07-20
2541,2023-07-20 13:57:00,2023-07-20 14:40:00,2023-07-20
439,2023-07-20 13:59:00,2023-07-20 14:13:00,2023-07-20
2902,2023-07-20 14:00:00,2023-07-20 15:18:00,2023-07-20
2858,2023-07-20 14:02:00,2023-07-20 15:07:00,2023-07-20
2548,2023-07-20 14:07:00,2023-07-20 14:15:00,2023-07-20
2506,2023-07-20 14:10:00,2023-07-20 16:45:00,2023-07-20
601,2023-07-20 14:12:00,2023-07-20 14:18:00,2023-07-20
1630,2023-07-20 14:12:00,2023-07-20 14:30:00,2023-07-20
2515,2023-07-20 14:12:00,2023-07-20 15:57:00,2023-07-20
1409,2023-07-20 14:13:00,2023-07-20 14:17:00,2023-07-20
2082,2023-07-20 14:14:00,2023-07-20 14:55:00,2023-07-20
439,2023-07-20 14:18:00,2023-07-20 15:49:00,2023-07-20
1446,2023-07-20 14:24:00,2023-07-20 15:45:00,2023-07-20
1136,2023-07-20 14:28:00,2023-07-20 14:31:00,2023-07-20
2548,2023-07-20 14:28:00,2023-07-20 14:36:00,2023-07-20
2942,2023-07-20 14:28:00,2023-07-20 14:31:00,2023-07-20
1369,2023-07-20 14:29:00,2023-07-20 14:32:00,2023-07-20
2439,2023-07-20 14:31:00,2023-07-20 15:41:00,2023-07-20
202,2023-07-20 14:33:00,2023-07-20 14:36:00,2023-07-20
1136,2023-07-20 14:38:00,2023-07-20 14:41:00,2023-07-20
1276,2023-07-20 14:40:00,2023-07-20 15:02:00,2023-07-20
1409,2023-07-20 14:41:00,2023-07-20 14:45:00,2023-07-20
2548,2023-07-20 14:44:00,2023-07-20 14:57:00,2023-07-20
202,2023-07-20 14:47:00,2023-07-20 14:52:00,2023-07-20
2942,2023-07-20 14:47:00,2023-07-20 15:41:00,2023-07-20
1136,2023-07-20 14:48:00,2023-07-20 14:51:00,2023-07-20
1409,2023-07-20 14:49:00,2023-07-20 14:52:00,2023-07-20
1608,2023-07-20 14:51:00,2023-07-20 16:09:00,2023-07-20
2315,2023-07-20 14:52:00,2023-07-20 15:43:00,2023-07-20
2107,2023-07-20 14:57:00,2023-07-20 15:15:00,2023-07-20
1136,2023-07-20 14:58:00,2023-07-20 15:01:00,2023-07-20
2572,2023-07-20 14:59:00,2023-07-20 16:09:00,2023-07-20
2610,2023-07-20 14:59:00,2023-07-20 15:02:00,2023-07-20
1630,2023-07-20 15:00:00,2023-07-20 15:08:00,2023-07-20
1902,2023-07-20 15:00:00,2023-07-20 16:38:00,2023-07-20
2548,2023-07-20 15:00:00,2023-07-20 15:36:00,2023-07-20
2541,2023-07-20 15:01:00,2023-07-20 16:09:00,2023-07-20
1074,2023-07-20 15:02:00,2023-07-20 16:37:00,2023-07-20
1409,2023-07-20 15:02:00,2023-07-20 15:16:00,2023-07-20
202,2023-07-20 15:03:00,2023-07-20 16:16:00,2023-07-20
1276,2023-07-20 15:05:00,2023-07-20 15:36:00,2023-07-20
2737,2023-07-20 15:06:00,2023-07-20 17:07:00,2023-07-20
1136,2023-07-20 15:08:00,2023-07-20 15:11:00,2023-07-20
2610,2023-07-20 15:08:00,2023-07-20 15:20:00,2023-07-20
2333,2023-07-20 15:12:00,2023-07-20 17:08:00,2023-07-20
1136,2023-07-20 15:18:00,2023-07-20 15:45:00,2023-07-20
1989,2023-07-20 15:19:00,2023-07-20 17:50:00,2023-07-20
2107,2023-07-20 15:20:00,2023-07-20 20:32:00,2023-07-20
1369,2023-07-20 15:25:00,2023-07-20 16:24:00,2023-07-20
2610,2023-07-20 15:26:00,2023-07-20 15:49:00,2023-07-20
1409,2023-07-20 15:31:00,2023-07-20 15:35:00,2023-07-20
1630,2023-07-20 15:34:00,2023-07-20 15:38:00,2023-07-20
2439,2023-07-20 15:44:00,2023-07-20 16:06:00,2023-07-20
1136,2023-07-20 15:48:00,2023-07-20 15:52:00,2023-07-20
1446,2023-07-20 15:49:00,2023-07-20 16:10:00,2023-07-20
2082,2023-07-20 15:49:00,2023-07-20 17:57:00,2023-07-20
439,2023-07-20 15:52:00,2023-07-20 16:02:00,2023-07-20
1276,2023-07-20 15:53:00,2023-07-20 15:57:00,2023-07-20
1471,2023-07-20 15:53:00,2023-07-20 16:38:00,2023-07-20
1409,2023-07-20 15:57:00,2023-07-20 16:02:00,2023-07-20
2610,2023-07-20 15:58:00,2023-07-20 18:58:00,2023-07-20
2586,2023-07-20 15:59:00,2023-07-20 17:54:00,2023-07-20
2818,2023-07-20 16:02:00,2023-07-20 16:43:00,2023-07-20
2876,2023-07-20 16:02:00,2023-07-20 17:17:00,2023-07-20
2858,2023-07-20 16:06:00,2023-07-20 18:02:00,2023-07-20
2902,2023-07-20 16:07:00,2023-07-20 18:02:00,2023-07-20
1136,2023-07-20 16:08:00,2023-07-20 16:41:00,2023-07-20
439,2023-07-20 16:09:00,2023-07-20 16:49:00,2023-07-20
1409,2023-07-20 16:09:00,2023-07-20 16:12:00,2023-07-20
2439,2023-07-20 16:09:00,2023-07-20 18:14:00,2023-07-20
1608,2023-07-20 16:14:00,2023-07-20 16:41:00,2023-07-20
1446,2023-07-20 16:15:00,2023-07-20 16:24:00,2023-07-20
2625,2023-07-20 16:17:00,2023-07-20 16:31:00,2023-07-20
1276,2023-07-20 16:18:00,2023-07-20 16:21:00,2023-07-20
2515,2023-07-20 16:18:00,2023-07-20 18:00:00,2023-07-20
2968,2023-07-20 16:18:00,2023-07-20 16:41:00,2023-07-20
2548,2023-07-20 16:25:00,2023-07-20 16:47:00,2023-07-20
1409,2023-07-20 16:27:00,2023-07-20 16:30:00,2023-07-20
2541,2023-07-20 16:28:00,2023-07-20 20:37:00,2023-07-20
1630,2023-07-20 16:29:00,2023-07-20 16:41:00,2023-07-20
1369,2023-07-20 16:31:00,2023-07-20 20:11:00,2023-07-20
1276,2023-07-20 16:32:00,2023-07-20 16:56:00,2023-07-20
1409,2023-07-20 16:33:00,2023-07-20 16:36:00,2023-07-20
2625,2023-07-20 16:34:00,2023-07-20 17:22:00,2023-07-20
771,2023-07-20 16:35:00,2023-07-20 16:38:00,2023-07-20
202,2023-07-20 16:39:00,2023-07-20 16:52:00,2023-07-20
1471,2023-07-20 16:42:00,2023-07-20 16:49:00,2023-07-20
2942,2023-07-20 16:43:00,2023-07-20 17:05:00,2023-07-20
1608,2023-07-20 16:45:00,2023-07-20 17:58:00,2023-07-20
1902,2023-07-20 16:46:00,2023-07-20 17:59:00,2023-07-20
1136,2023-07-20 16:48:00,2023-07-20 16:51:00,2023-07-20
2818,2023-07-20 16:48:00,2023-07-20 16:51:00,2023-07-20
2506,2023-07-20 16:50:00,2023-07-20 17:05:00,2023-07-20
2548,2023-07-20 16:50:00,2023-07-20 18:27:00,2023-07-20
771,2023-07-20 16:57:00,2023-07-20 17:29:00,2023-07-20
2818,2023-07-20 16:57:00,2023-07-20 17:49:00,2023-07-20
452,2023-07-20 16:58:00,2023-07-20 17:01:00,2023-07-20
1136,2023-07-20 16:58:00,2023-07-20 17:01:00,2023-07-20
1471,2023-07-20 16:58:00,2023-07-20 17:02:00,2023-07-20
2572,2023-07-20 16:58:00,2023-07-20 21:14:00,2023-07-20
1630,2023-07-20 16:59:00,2023-07-20 17:06:00,2023-07-20
202,2023-07-20 17:00:00,2023-07-20 17:03:00,2023-07-20
2315,2023-07-20 17:00:00,2023-07-20 17:24:00,2023-07-20
2967,2023-07-20 17:00:00,2023-07-20 18:03:00,2023-07-20
439,2023-07-20 17:01:00,2023-07-20 17:09:00,2023-07-20
1446,2023-07-20 17:01:00,2023-07-20 17:10:00,2023-07-20
880,2023-07-20 17:03:00,2023-07-20 18:05:00,2023-07-20
459,2023-07-20 17:05:00,2023-07-20 17:15:00,2023-07-20
1471,2023-07-20 17:06:00,2023-07-20 17:10:00,2023-07-20
2374,2023-07-20 17:07:00,2023-07-20 18:03:00,2023-07-20
2812,2023-07-20 17:07:00,2023-07-20 17:10:00,2023-07-20
1136,2023-07-20 17:08:00,2023-07-20 17:11:00,2023-07-20
1276,2023-07-20 17:09:00,2023-07-20 18:29:00,2023-07-20
1763,2023-07-20 17:09:00,2023-07-20 17:18:00,2023-07-20
2968,2023-07-20 17:10:00,2023-07-20 17:55:00,2023-07-20
2333,2023-07-20 17:11:00,2023-07-20 17:26:00,2023-07-20
1471,2023-07-20 17:13:00,2023-07-20 17:16:00,2023-07-20
2506,2023-07-20 17:13:00,2023-07-20 17:26:00,2023-07-20
1074,2023-07-20 17:15:00,2023-07-20 17:22:00,2023-07-20
202,2023-07-20 17:18:00,2023-07-20 17:58:00,2023-07-20
452,2023-07-20 17:18:00,2023-07-20 19:00:00,2023-07-20
1136,2023-07-20 17:18:00,2023-07-20 17:21:00,2023-07-20
2737,2023-07-20 17:22:00,2023-07-20 17:31:00,2023-07-20
1471,2023-07-20 17:25:00,2023-07-20 17:45:00,2023-07-20
459,2023-07-20 17:26:00,2023-07-20 18:14:00,2023-07-20
1409,2023-07-20 17:26:00,2023-07-20 17:35:00,2023-07-20
1446,2023-07-20 17:26:00,2023-07-20 18:23:00,2023-07-20
2625,2023-07-20 17:27:00,2023-07-20 18:05:00,2023-07-20
1074,2023-07-20 17:28:00,2023-07-20 17:39:00,2023-07-20
1136,2023-07-20 17:28:00,2023-07-20 17:31:00,2023-07-20
2727,2023-07-20 17:29:00,2023-07-20 18:16:00,2023-07-20
2876,2023-07-20 17:30:00,2023-07-20 17:58:00,2023-07-20
2506,2023-07-20 17:31:00,2023-07-20 17:34:00,2023-07-20
771,2023-07-20 17:34:00,2023-07-20 18:04:00,2023-07-20
1136,2023-07-20 17:38:00,2023-07-20 17:41:00,2023-07-20
2506,2023-07-20 17:40:00,2023-07-20 17:44:00,2023-07-20
2737,2023-07-20 17:41:00,2023-07-20 20:08:00,2023-07-20
2315,2023-07-20 17:45:00,2023-07-20 17:58:00,2023-07-20
1074,2023-07-20 17:46:00,2023-07-20 17:50:00,2023-07-20
1136,2023-07-20 17:48:00,2023-07-20 18:37:00,2023-07-20
2812,2023-07-20 17:52:00,2023-07-20 18:59:00,2023-07-20
1074,2023-07-20 17:53:00,2023-07-20 17:59:00,2023-07-20
1989,2023-07-20 17:54:00,2023-07-20 20:32:00,2023-07-20
2818,2023-07-20 17:55:00,2023-07-20 18:04:00,2023-07-20
2581,2023-07-20 17:56:00,2023-07-20 17:59:00,2023-07-20
1409,2023-07-20 17:57:00,2023-07-20 18:00:00,2023-07-20
2082,2023-07-20 18:00:00,2023-07-20 18:54:00,2023-07-20
1630,2023-07-20 18:01:00,2023-07-20 18:11:00,2023-07-20
2315,2023-07-20 18:01:00,2023-07-20 18:14:00,2023-07-20
2581,2023-07-20 18:02:00,2023-07-20 18:12:00,2023-07-20
1608,2023-07-20 18:03:00,2023-07-20 18:45:00,2023-07-20
1074,2023-07-20 18:04:00,2023-07-20 18:35:00,2023-07-20
1719,2023-07-20 18:04:00,2023-07-20 22:16:00,2023-07-20
1902,2023-07-20 18:04:00,2023-07-20 18:10:00,2023-07-20
2876,2023-07-20 18:04:00,2023-07-20 19:02:00,2023-07-20
2506,2023-07-20 18:05:00,2023-07-20 18:10:00,2023-07-20
771,2023-07-20 18:07:00,2023-07-20 18:37:00,2023-07-20
2374,2023-07-20 18:07:00,2023-07-20 19:51:00,2023-07-20
2818,2023-07-20 18:07:00,2023-07-20 19:00:00,2023-07-20
2942,2023-07-20 18:09:00,2023-07-20 20:39:00,2023-07-20
439,2023-07-20 18:10:00,2023-07-20 20:59:00,2023-07-20
2625,2023-07-20 18:10:00,2023-07-20 18:22:00,2023-07-20
997,2023-07-20 18:13:00,2023-07-20 18:16:00,2023-07-20
2967,2023-07-20 18:14:00,2023-07-20 18:20:00,2023-07-20
202,2023-07-20 18:17:00,2023-07-20 19:29:00,2023-07-20
2315,2023-07-20 18:17:00,2023-07-20 18:20:00,2023-07-20
1630,2023-07-20 18:18:00,2023-07-20 18:21:00,2023-07-20
1763,2023-07-20 18:19:00,2023-07-20 18:27:00,2023-07-20
2439,2023-07-20 18:19:00,2023-07-20 18:27:00,2023-07-20
2506,2023-07-20 18:19:00,2023-07-20 18:22:00,2023-07-20
2727,2023-07-20 18:19:00,2023-07-20 20:11:00,2023-07-20
1409,2023-07-20 18:20:00,2023-07-20 18:47:00,2023-07-20
1902,2023-07-20 18:20:00,2023-07-20 19:19:00,2023-07-20
2581,2023-07-20 18:20:00,2023-07-20 19:58:00,2023-07-20
880,2023-07-20 18:25:00,2023-07-20 19:06:00,2023-07-20
2803,2023-07-20 18:25:00,2023-07-20 18:42:00,2023-07-20
997,2023-07-20 18:26:00,2023-07-20 18:34:00,2023-07-20
2625,2023-07-20 18:26:00,2023-07-20 18:46:00,2023-07-20
2506,2023-07-20 18:28:00,2023-07-20 18:31:00,2023-07-20
1630,2023-07-20 18:30:00,2023-07-20 19:04:00,2023-07-20
1763,2023-07-20 18:30:00,2023-07-20 21:28:00,2023-07-20
2043,2023-07-20 18:31:00,2023-07-20 18:35:00,2023-07-20
2548,2023-07-20 18:33:00,2023-07-20 18:36:00,2023-07-20
1276,2023-07-20 18:36:00,2023-07-20 18:56:00,2023-07-20
1446,2023-07-20 18:38:00,2023-07-20 19:44:00,2023-07-20
2315,2023-07-20 18:44:00,2023-07-20 18:57:00,2023-07-20
459,2023-07-20 18:47:00,2023-07-20 19:29:00,2023-07-20
3034,2023-07-20 18:48:00,2023-07-20 19:26:00,2023-07-20
352,2023-07-20 18:52:00,2023-07-20 18:56:00,2023-07-20
1471,2023-07-20 18:52:00,2023-07-20 19:44:00,2023-07-20
2043,2023-07-20 18:53:00,2023-07-20 18:56:00,2023-07-20
2625,2023-07-20 18:53:00,2023-07-20 18:56:00,2023-07-20
997,2023-07-20 18:56:00,2023-07-20 19:00:00,2023-07-20
1409,2023-07-20 18:57:00,2023-07-20 19:06:00,2023-07-20
2803,2023-07-20 18:58:00,2023-07-20 19:01:00,2023-07-20
525,2023-07-20 18:59:00,2023-07-20 19:21:00,2023-07-20
1276,2023-07-20 18:59:00,2023-07-20 19:53:00,2023-07-20
2625,2023-07-20 18:59:00,2023-07-20 19:09:00,2023-07-20
2315,2023-07-20 19:00:00,2023-07-20 19:27:00,2023-07-20
2610,2023-07-20 19:01:00,2023-07-20 19:32:00,2023-07-20
1074,2023-07-20 19:03:00,2023-07-20 19:13:00,2023-07-20
1608,2023-07-20 19:04:00,2023-07-20 19:26:00,2023-07-20
2548,2023-07-20 19:04:00,2023-07-20 19:26:00,2023-07-20
2803,2023-07-20 19:04:00,2023-07-20 20:16:00,2023-07-20
2812,2023-07-20 19:04:00,2023-07-20 19:48:00,2023-07-20
2876,2023-07-20 19:05:00,2023-07-20 19:28:00,2023-07-20
1508,2023-07-20 19:09:00,2023-07-20 20:09:00,2023-07-20
2515,2023-07-20 19:10:00,2023-07-20 19:17:00,2023-07-20
2625,2023-07-20 19:12:00,2023-07-20 19:27:00,2023-07-20
1409,2023-07-20 19:15:00,2023-07-20 19:20:00,2023-07-20
1074,2023-07-20 19:16:00,2023-07-20 19:33:00,2023-07-20
2818,2023-07-20 19:16:00,2023-07-20 20:00:00,2023-07-20
880,2023-07-20 19:17:00,2023-07-20 19:51:00,2023-07-20
997,2023-07-20 19:17:00,2023-07-20 19:20:00,2023-07-20
2043,2023-07-20 19:21:00,2023-07-20 20:49:00,2023-07-20
525,2023-07-20 19:26:00,2023-07-20 20:11:00,2023-07-20
1902,2023-07-20 19:26:00,2023-07-20 19:31:00,2023-07-20
2548,2023-07-20 19:29:00,2023-07-20 21:29:00,2023-07-20
2315,2023-07-20 19:30:00,2023-07-20 19:45:00,2023-07-20
3034,2023-07-20 19:31:00,2023-07-20 19:42:00,2023-07-20
2625,2023-07-20 19:32:00,2023-07-20 20:03:00,2023-07-20
452,2023-07-20 19:34:00,2023-07-20 20:02:00,2023-07-20
1608,2023-07-20 19:34:00,2023-07-20 20:43:00,2023-07-20
2876,2023-07-20 19:34:00,2023-07-20 22:32:00,2023-07-20
563,2023-07-20 19:35:00,2023-07-20 19:43:00,2023-07-20
2610,2023-07-20 19:35:00,2023-07-20 19:42:00,2023-07-20
1074,2023-07-20 19:37:00,2023-07-20 19:41:00,2023-07-20
1902,2023-07-20 19:37:00,2023-07-20 19:47:00,2023-07-20
2515,2023-07-20 19:39:00,2023-07-20 20:31:00,2023-07-20
2902,2023-07-20 19:42:00,2023-07-20 19:50:00,2023-07-20
202,2023-07-20 19:45:00,2023-07-20 20:50:00,2023-07-20
459,2023-07-20 19:46:00,2023-07-20 21:12:00,2023-07-20
3034,2023-07-20 19:46:00,2023-07-20 19:50:00,2023-07-20
2315,2023-07-20 19:48:00,2023-07-20 20:06:00,2023-07-20
1074,2023-07-20 19:50:00,2023-07-20 19:56:00,2023-07-20
1471,2023-07-20 19:50:00,2023-07-20 20:14:00,2023-07-20
1446,2023-07-20 19:51:00,2023-07-20 19:56:00,2023-07-20
3034,2023-07-20 19:53:00,2023-07-20 19:56:00,2023-07-20
1902,2023-07-20 19:55:00,2023-07-20 19:59:00,2023-07-20
2610,2023-07-20 19:55:00,2023-07-20 20:49:00,2023-07-20
2812,2023-07-20 19:56:00,2023-07-20 19:59:00,2023-07-20
275,2023-07-20 20:00:00,2023-07-20 20:55:00,2023-07-20
563,2023-07-20 20:00:00,2023-07-20 20:03:00,2023-07-20
1276,2023-07-20 20:00:00,2023-07-20 21:09:00,2023-07-20
1446,2023-07-20 20:00:00,2023-07-20 20:07:00,2023-07-20
2812,2023-07-20 20:02:00,2023-07-20 21:15:00,2023-07-20
3034,2023-07-20 20:03:00,2023-07-20 21:31:00,2023-07-20
563,2023-07-20 20:06:00,2023-07-20 20:09:00,2023-07-20
1074,2023-07-20 20:07:00,2023-07-20 20:41:00,2023-07-20
1902,2023-07-20 20:08:00,2023-07-20 20:30:00,2023-07-20
2315,2023-07-20 20:09:00,2023-07-20 20:22:00,2023-07-20
2625,2023-07-20 20:09:00,2023-07-20 20:26:00,2023-07-20
2818,2023-07-20 20:12:00,2023-07-20 20:16:00,2023-07-20
2374,2023-07-20 20:13:00,2023-07-20 23:53:00,2023-07-20
880,2023-07-20 20:15:00,2023-07-20 20:38:00,2023-07-20
1508,2023-07-20 20:15:00,2023-07-20 20:37:00,2023-07-20
1446,2023-07-20 20:16:00,2023-07-20 20:19:00,2023-07-20
452,2023-07-20 20:17:00,2023-07-20 21:13:00,2023-07-20
525,2023-07-20 20:17:00,2023-07-20 21:30:00,2023-07-20
2818,2023-07-20 20:19:00,2023-07-20 20:23:00,2023-07-20
2315,2023-07-20 20:25:00,2023-07-20 20:35:00,2023-07-20
2818,2023-07-20 20:27:00,2023-07-20 20:31:00,2023-07-20
563,2023-07-20 20:31:00,2023-07-20 20:34:00,2023-07-20
1446,2023-07-20 20:31:00,2023-07-20 20:57:00,2023-07-20
1471,2023-07-20 20:35:00,2023-07-20 20:38:00,2023-07-20
2515,2023-07-20 20:35:00,2023-07-20 21:05:00,2023-07-20
747,2023-07-20 20:36:00,2023-07-20 21:04:00,2023-07-20
1902,2023-07-20 20:36:00,2023-07-20 20:42:00,2023-07-20
2107,2023-07-20 20:36:00,2023-07-20 22:05:00,2023-07-20
2581,2023-07-20 20:37:00,2023-07-20 21:00:00,2023-07-20
2902,2023-07-20 20:37:00,2023-07-20 22:55:00,2023-07-20
2625,2023-07-20 20:39:00,2023-07-20 20:44:00,2023-07-20
2541,2023-07-20 20:41:00,2023-07-20 21:02:00,2023-07-20
1508,2023-07-20 20:44:00,2023-07-20 21:02:00,2023-07-20
2818,2023-07-20 20:44:00,2023-07-20 22:05:00,2023-07-20
2315,2023-07-20 20:46:00,2023-07-20 21:15:00,2023-07-20
1074,2023-07-20 20:47:00,2023-07-20 21:02:00,2023-07-20
1471,2023-07-20 20:47:00,2023-07-20 20:50:00,2023-07-20
1902,2023-07-20 20:47:00,2023-07-20 20:50:00,2023-07-20
880,2023-07-20 20:51:00,2023-07-20 21:43:00,2023-07-20
202,2023-07-20 20:53:00,2023-07-20 21:05:00,2023-07-20
2610,2023-07-20 20:54:00,2023-07-20 20:57:00,2023-07-20
563,2023-07-20 20:56:00,2023-07-20 20:59:00,2023-07-20
275,2023-07-20 20:58:00,2023-07-20 21:34:00,2023-07-20
1471,2023-07-20 20:59:00,2023-07-20 21:22:00,2023-07-20
1608,2023-07-20 20:59:00,2023-07-20 21:33:00,2023-07-20
1508,2023-07-20 21:05:00,2023-07-20 21:24:00,2023-07-20
1902,2023-07-20 21:07:00,2023-07-20 21:42:00,2023-07-20
2610,2023-07-20 21:08:00,2023-07-20 21:36:00,2023-07-20
2942,2023-07-20 21:09:00,2023-07-20 21:13:00,2023-07-20
563,2023-07-20 21:13:00,2023-07-20 21:24:00,2023-07-20
2515,2023-07-20 21:15:00,2023-07-20 21:48:00,2023-07-20
2581,2023-07-20 21:15:00,2023-07-20 21:46:00,2023-07-20
601,2023-07-20 21:23:00,2023-07-20 22:49:00,2023-07-20
747,2023-07-20 21:24:00,2023-07-20 21:27:00,2023-07-20
1508,2023-07-20 21:27:00,2023-07-20 23:12:00,2023-07-20
2812,2023-07-20 21:28:00,2023-07-20 23:25:00,2023-07-20
2548,2023-07-20 21:32:00,2023-07-20 21:37:00,2023-07-20
2967,2023-07-20 21:32:00,2023-07-20 22:43:00,2023-07-20
452,2023-07-20 21:34:00,2023-07-20 22:19:00,2023-07-20
3034,2023-07-20 21:34:00,2023-07-20 22:06:00,2023-07-20
2625,2023-07-20 21:36:00,2023-07-20 22:27:00,2023-07-20
1471,2023-07-20 21:37:00,2023-07-20 21:52:00,2023-07-20
2348,2023-07-20 21:37:00,2023-07-20 21:40:00,2023-07-20
2572,2023-07-20 21:37:00,2023-07-20 21:45:00,2023-07-20
2610,2023-07-20 21:40:00,2023-07-20 21:44:00,2023-07-20
1902,2023-07-20 21:45:00,2023-07-20 23:44:00,2023-07-20
563,2023-07-20 21:46:00,2023-07-20 21:49:00,2023-07-20
880,2023-07-20 21:46:00,2023-07-20 22:14:00,2023-07-20
2610,2023-07-20 21:48:00,2023-07-20 21:53:00,2023-07-20
747,2023-07-20 21:49:00,2023-07-20 21:52:00,2023-07-20
1763,2023-07-20 21:50:00,2023-07-20 21:53:00,2023-07-20
2548,2023-07-20 21:50:00,2023-07-20 21:54:00,2023-07-20
2348,2023-07-20 21:52:00,2023-07-20 21:59:00,2023-07-20
2572,2023-07-20 21:52:00,2023-07-20 22:06:00,2023-07-20
2515,2023-07-20 21:54:00,2023-07-20 22:00:00,2023-07-20
275,2023-07-20 21:56:00,2023-07-20 21:59:00,2023-07-20
525,2023-07-20 21:56:00,2023-07-21 00:00:00,2023-07-20
1763,2023-07-20 21:56:00,2023-07-20 21:59:00,2023-07-20
2581,2023-07-20 21:56:00,2023-07-20 22:03:00,2023-07-20
2333,2023-07-20 21:59:00,2023-07-20 22:19:00,2023-07-20
2610,2023-07-20 22:00:00,2023-07-20 22:11:00,2023-07-20
2638,2023-07-20 22:00:00,2023-07-20 22:37:00,2023-07-20
2548,2023-07-20 22:03:00,2023-07-20 22:13:00,2023-07-20
2895,2023-07-20 22:04:00,2023-07-20 23:45:00,2023-07-20
3007,2023-07-20 22:04:00,2023-07-20 22:29:00,2023-07-20
1608,2023-07-20 22:06:00,2023-07-20 22:10:00,2023-07-20
1763,2023-07-20 22:07:00,2023-07-20 23:20:00,2023-07-20
2107,2023-07-20 22:09:00,2023-07-20 23:05:00,2023-07-20
459,2023-07-20 22:11:00,2023-07-20 22:31:00,2023-07-20
563,2023-07-20 22:11:00,2023-07-20 22:14:00,2023-07-20
3034,2023-07-20 22:11:00,2023-07-21 00:00:00,2023-07-20
2662,2023-07-20 22:12:00,2023-07-21 00:00:00,2023-07-20
